name,t_ms,in_size_bytes,out_size_bytes,nlines
third_party/icu/source/i18n/astro.cpp,681,596480,26268,22327
third_party/icu/source/i18n/bocsu.c,94,27124,1568,1021
third_party/libxml/src/xmlreader.c,1276,361595,37860,13504
third_party/icu/source/i18n/basictz.cpp,601,572331,13824,21424
third_party/libxml/src/xmlwriter.c,918,329091,45344,12105
third_party/libxml/src/xpointer.c,843,295907,25612,11285
third_party/libxml/src/valid.c,1905,355899,79292,13224
third_party/libxml/src/HTMLparser.c,2413,432356,112936,14781
third_party/icu/source/i18n/buddhcal.cpp,482,558567,9772,20751
third_party/icu/source/i18n/brktrans.cpp,540,633277,6972,24271
third_party/icu/source/i18n/cecal.cpp,437,552984,6832,20618
third_party/icu/source/i18n/casetrn.cpp,495,577484,5188,21741
third_party/icu/source/i18n/csrecog.cpp,76,25375,1484,1039
third_party/icu/source/i18n/bmsearch.cpp,877,789433,11364,29482
third_party/icu/source/i18n/csrucode.cpp,110,29212,5696,1248
third_party/icu/source/i18n/chnsecal.cpp,621,586999,18348,22093
third_party/icu/source/i18n/csrutf8.cpp,86,27497,2040,1150
third_party/icu/source/i18n/csrmbcs.cpp,220,51576,10068,2010
third_party/icu/source/i18n/coleitr.cpp,604,677316,7232,25421
third_party/libxml/src/xmlschemastypes.c,2129,399761,70848,14529
third_party/libxml/src/tree.c,2682,446945,73388,17584
third_party/icu/source/i18n/csrsbcs.cpp,470,101221,47476,3386
third_party/icu/source/i18n/choicfmt.cpp,820,568553,17752,21580
third_party/icu/source/i18n/curramt.cpp,418,485813,3544,18179
third_party/icu/source/i18n/decContext.c,150,60283,4280,2120
third_party/icu/source/i18n/currunit.cpp,387,502770,2960,18625
third_party/icu/source/i18n/currfmt.cpp,432,537599,3780,20313
third_party/libxml/src/xmlregexp.c,2390,395070,79252,15160
third_party/icu/source/i18n/coll.cpp,773,727146,22600,27754
third_party/icu/source/i18n/currpinf.cpp,605,561525,11664,21249
third_party/icu/source/i18n/dtrule.cpp,130,32999,4124,1392
third_party/icu/source/i18n/datefmt.cpp,608,636469,8284,24029
third_party/icu/source/i18n/calendar.cpp,1705,719006,51824,28807
third_party/icu/source/i18n/dcfmtsym.cpp,782,636205,18756,24258
third_party/icu/source/i18n/digitlst.cpp,704,630606,11068,24346
third_party/icu/source/i18n/esctrn.cpp,463,509136,11080,18641
third_party/icu/source/i18n/ethpccal.cpp,465,553331,8984,20608
third_party/icu/source/i18n/dtitvinf.cpp,720,699594,14564,26992
third_party/icu/source/i18n/fphdlimp.cpp,142,42269,4940,1980
third_party/icu/source/i18n/fpositer.cpp,135,53864,3096,2515
third_party/icu/source/i18n/fmtable_cnv.cpp,395,481137,1252,17888
third_party/icu/source/i18n/dtitvfmt.cpp,1010,720335,27424,27431
third_party/libxml/src/relaxng.c,3984,557820,124876,18424
third_party/icu/source/i18n/format.cpp,467,527826,4676,19861
third_party/icu/source/i18n/fmtable.cpp,720,646777,14300,24908
third_party/icu/source/i18n/inputext.cpp,123,63823,1724,2725
third_party/icu/source/i18n/funcrepl.cpp,492,558444,5932,21064
third_party/icu/source/i18n/gregoimp.cpp,466,543360,5588,20232
third_party/icu/source/i18n/hebrwcal.cpp,582,589536,13812,22389
third_party/icu/source/i18n/gregocal.cpp,715,584851,23560,21812
third_party/icu/source/i18n/indiancal.cpp,570,580560,13932,21984
third_party/icu/source/i18n/measfmt.cpp,397,514184,2120,19378
third_party/icu/source/i18n/japancal.cpp,470,564420,9796,21040
third_party/icu/source/i18n/measure.cpp,401,485348,3196,18148
third_party/icu/source/i18n/islamcal.cpp,565,579941,14368,21941
third_party/icu/source/i18n/locdspnm.cpp,663,590397,14696,22583
third_party/icu/source/i18n/name2uni.cpp,498,580740,7440,22055
third_party/icu/source/i18n/nultrans.cpp,376,500916,4092,18380
third_party/icu/source/i18n/nortrans.cpp,497,570312,7692,21312
third_party/icu/source/i18n/decNumber.c,2187,188217,50988,7491
third_party/icu/source/i18n/dtfmtsym.cpp,2131,786214,52504,30104
third_party/icu/source/i18n/dtptngen.cpp,2133,862208,64080,32707
third_party/libxml/src/parser.c,5252,639627,146476,22316
third_party/icu/source/i18n/numsys.cpp,486,594606,7200,22889
third_party/icu/source/i18n/nfrs.cpp,828,686720,12564,26245
third_party/icu/source/i18n/persncal.cpp,524,556394,11536,20776
third_party/icu/source/i18n/numfmt.cpp,946,808766,29272,31074
third_party/icu/source/i18n/nfsubs.cpp,1015,742637,31932,27895
third_party/icu/source/i18n/quant.cpp,445,484425,5656,17861
third_party/icu/source/i18n/nfrule.cpp,1049,742732,19116,28309
third_party/icu/source/i18n/rbt.cpp,471,603617,7400,23076
third_party/icu/source/i18n/plurfmt.cpp,684,573833,15136,21786
third_party/icu/source/i18n/rbt_data.cpp,481,576278,3540,22020
third_party/icu/source/i18n/olsontz.cpp,930,652843,18988,24634
third_party/libxml/src/xpath.c,4906,585883,135628,21098
third_party/icu/source/i18n/msgfmt.cpp,1705,869574,39996,32599
third_party/icu/source/i18n/regextxt.cpp,377,520339,772,19878
third_party/icu/source/i18n/rbt_set.cpp,522,578218,6336,22209
third_party/icu/source/i18n/rbt_rule.cpp,615,596947,7308,23012
third_party/icu/source/i18n/regexst.cpp,571,620927,6616,23833
third_party/icu/source/i18n/remtrans.cpp,420,505141,5380,18592
third_party/icu/source/i18n/plurrule.cpp,1244,649364,30784,25118
third_party/icu/source/i18n/rbtz.cpp,880,627357,17792,23621
third_party/icu/source/i18n/rbnf.cpp,1301,762920,34768,28949
third_party/icu/source/i18n/reldtfmt.cpp,729,674892,13100,26085
third_party/icu/source/i18n/search.cpp,577,648886,6840,24297
third_party/icu/source/i18n/repattrn.cpp,662,627676,10684,24354
third_party/icu/source/i18n/sortkey.cpp,518,627503,5108,23676
third_party/icu/source/i18n/rbt_pars.cpp,1464,690076,33504,26657
third_party/icu/source/i18n/selfmt.cpp,734,718565,9600,27294
third_party/icu/source/i18n/strmatch.cpp,609,576477,9912,22057
third_party/icu/source/i18n/strrepl.cpp,607,576659,9200,22036
third_party/icu/source/i18n/taiwncal.cpp,469,558586,9740,20755
third_party/icu/source/i18n/simpletz.cpp,883,679327,19160,25728
third_party/icu/source/i18n/decimfmt.cpp,4094,811744,95176,30171
third_party/icu/source/i18n/tmunit.cpp,396,486027,2804,18200
third_party/icu/source/i18n/stsearch.cpp,686,682669,9984,25499
third_party/icu/source/i18n/tmutamt.cpp,377,486884,3904,18259
third_party/icu/source/i18n/titletrn.cpp,524,599049,5848,22493
third_party/icu/source/i18n/tblcoll.cpp,723,701692,16732,26544
third_party/icu/source/i18n/ucln_in.c,78,42703,648,1633
third_party/icu/source/i18n/tolowtrn.cpp,435,577626,4552,21746
third_party/icu/source/i18n/toupptrn.cpp,465,577626,4552,21746
third_party/icu/source/i18n/timezone.cpp,957,745595,25152,28468
third_party/icu/source/i18n/tztrans.cpp,402,492580,4436,18291
third_party/icu/source/i18n/tmutfmt.cpp,912,651793,22756,25104
third_party/icu/source/i18n/ucal.cpp,593,623883,11884,23192
third_party/icu/source/i18n/tzrule.cpp,686,563408,17892,20985
third_party/icu/source/i18n/tridpars.cpp,797,606284,18128,23037
third_party/icu/source/i18n/ucol_cnt.cpp,603,620879,5076,23334
third_party/icu/source/i18n/translit.cpp,1005,748986,30848,29069
third_party/icu/source/i18n/transreg.cpp,1043,691431,29032,26134
third_party/icu/source/i18n/regexcmp.cpp,2501,759656,55760,29227
third_party/icu/source/i18n/smpdtfmt.cpp,2059,888875,57952,33990
third_party/icu/source/i18n/ucsdet.cpp,400,496810,2120,18390
third_party/icu/source/i18n/ulocdata.c,143,118763,3904,4715
third_party/icu/source/i18n/ucol_bld.cpp,999,719578,14084,26550
third_party/icu/source/i18n/ucol_sit.cpp,806,677047,12256,25189
third_party/icu/source/i18n/ucol_wgt.cpp,617,615007,4044,23185
third_party/icu/source/i18n/ucol_res.cpp,841,761246,16292,28463
third_party/icu/source/i18n/ucoleitr.cpp,734,666429,8964,25087
third_party/icu/source/i18n/udatpg.cpp,529,620340,6064,23255
third_party/icu/source/i18n/ucol_elm.cpp,1223,735477,20708,27091
third_party/icu/source/i18n/uni2name.cpp,467,560309,5432,21349
third_party/icu/source/i18n/udat.cpp,754,674618,10956,25420
third_party/icu/source/i18n/uregexc.cpp,380,533706,564,20312
third_party/icu/source/i18n/unesctrn.cpp,533,545400,9456,20626
third_party/icu/source/i18n/umsg.cpp,633,616919,7020,23629
third_party/icu/source/i18n/utmscale.c,91,29549,2576,1074
third_party/icu/source/i18n/rematch.cpp,3139,862733,60204,31442
third_party/icu/source/i18n/windtfmt.cpp,58,22929,152,885
third_party/icu/source/i18n/ucurr.cpp,1096,710090,28644,26841
third_party/icu/source/i18n/winnmfmt.cpp,64,22929,152,885
third_party/icu/source/i18n/unum.cpp,781,726365,16520,27391
third_party/icu/source/i18n/uspoof_build.cpp,509,647797,964,24640
third_party/icu/source/i18n/wintzimpl.cpp,62,22934,152,885
third_party/icu/source/i18n/ztrans.cpp,113,62050,2140,2512
third_party/icu/source/i18n/ucol_tok.cpp,1479,732134,26004,26679
third_party/icu/source/i18n/uspoof.cpp,704,625271,10892,23422
third_party/icu/source/i18n/uspoof_wsconf.cpp,562,655164,6736,24807
third_party/icu/source/i18n/vzone.cpp,454,565524,4548,20748
third_party/cld/encodings/internal/encodings.cc,63,4177,400,276
third_party/icu/source/i18n/uregex.cpp,939,622127,15692,23584
third_party/icu/source/i18n/uspoof_conf.cpp,679,660597,9732,25049
third_party/cld/encodings/compact_lang_det/compact_lang_det.cc,91,40595,2540,1624
third_party/icu/source/i18n/utrans.cpp,536,600770,7844,22523
third_party/cld/encodings/compact_lang_det/win/cld_htmlutils_windows.cc,44,996,364,32
third_party/cld/encodings/compact_lang_det/win/cld_unilib_windows.cc,57,14048,716,522
third_party/cld/encodings/compact_lang_det/win/cld_utf8utils_windows.cc,51,16131,408,635
third_party/cld/languages/internal/languages.cc,130,28858,11460,1113
third_party/cld/encodings/compact_lang_det/generated/cld_generated_score_quadchrome_0406.cc,63,25874,2304,1142
third_party/cld/encodings/compact_lang_det/win/cld_utf8statetable.cc,133,20026,1648,806
third_party/icu/source/i18n/uspoof_impl.cpp,754,617495,15796,23387
third_party/icu/source/i18n/zrule.cpp,420,523447,3320,19357
third_party/cld/encodings/compact_lang_det/letterscript_enum.cc,67,4311,3324,224
third_party/cld/encodings/compact_lang_det/ext_lang_enc.cc,188,71246,13200,2811
third_party/icu/source/i18n/usearch.cpp,1206,746874,18296,27657
third_party/cld/encodings/compact_lang_det/subsetsequence.cc,151,21780,2356,921
third_party/cld/encodings/compact_lang_det/cldutil_dbg_empty.cc,410,440799,1496,16651
third_party/cld/encodings/compact_lang_det/tote.cc,162,24634,3264,1058
third_party/icu/source/i18n/zonemeta.cpp,659,584433,11620,21696
third_party/cld/encodings/compact_lang_det/win/cld_unicodetext.cc,546,639795,2808,24110
third_party/cld/encodings/compact_lang_det/generated/compact_lang_det_generated_deltaoctachrome.cc,401,496323,18236,17674
third_party/cld/encodings/compact_lang_det/getonescriptspan.cc,532,253137,30240,5579
third_party/cld/encodings/compact_lang_det/generated/compact_lang_det_generated_cjkbis_0.cc,380,438702,548,16558
third_party/sfntly/cpp/src/sfntly/data/font_data.cc,386,434928,2700,16586
third_party/sfntly/cpp/src/sfntly/data/byte_array.cc,449,436590,4080,16613
third_party/sfntly/cpp/src/sfntly/data/font_input_stream.cc,358,424110,3504,16092
third_party/cld/encodings/compact_lang_det/generated/compact_lang_det_generated_ctjkvz.cc,613,302390,75724,7663
third_party/sfntly/cpp/src/sfntly/data/growable_memory_byte_array.cc,512,435104,8036,16542
third_party/sfntly/cpp/src/sfntly/data/font_output_stream.cc,357,423180,2748,16063
third_party/sfntly/cpp/src/sfntly/data/memory_byte_array.cc,332,289248,7916,11212
third_party/cld/encodings/compact_lang_det/cldutil.cc,728,508515,16080,18495
third_party/sfntly/cpp/src/sfntly/port/lock.cc,223,274930,884,10620
third_party/sfntly/cpp/src/sfntly/port/memory_output_stream.cc,405,276130,3992,10644
third_party/sfntly/cpp/src/sfntly/data/writable_font_data.cc,450,302711,11528,11875
third_party/sfntly/cpp/src/sfntly/port/file_input_stream.cc,382,277929,3928,10759
third_party/libxml/src/xmlschemas.c,9803,885713,296964,32780
third_party/sfntly/cpp/src/sfntly/data/readable_font_data.cc,573,304184,12224,11964
third_party/sfntly/cpp/src/sfntly/table/bitmap/big_glyph_metrics.cc,401,304380,14032,12007
third_party/cld/encodings/compact_lang_det/compact_lang_det_impl.cc,1288,726494,26124,22961
third_party/sfntly/cpp/src/sfntly/port/memory_input_stream.cc,379,277666,3284,10727
third_party/sfntly/cpp/src/sfntly/table/bitmap/bitmap_glyph_info.cc,295,320156,2300,12610
third_party/sfntly/cpp/src/sfntly/table/bitmap/bitmap_glyph.cc,334,323686,5948,12754
third_party/icu/source/i18n/zstrfmt.cpp,1749,775334,52096,29517
third_party/sfntly/cpp/src/sfntly/table/bitmap/glyph_metrics.cc,281,298810,4768,11798
third_party/sfntly/cpp/src/sfntly/table/bitmap/composite_bitmap_glyph.cc,393,323697,12016,12741
third_party/sfntly/cpp/src/sfntly/font_factory.cc,920,340014,12596,13505
third_party/sfntly/cpp/src/sfntly/table/bitmap/index_sub_table.cc,437,371831,8916,14303
third_party/sfntly/cpp/src/sfntly/table/bitmap/ebsc_table.cc,486,349993,15040,13734
third_party/sfntly/cpp/src/sfntly/table/core/horizontal_device_metrics_table.cc,438,326714,13228,12864
third_party/sfntly/cpp/src/sfntly/table/bitmap/index_sub_table_format1.cc,798,358314,24232,13964
third_party/icu/source/i18n/vtzone.cpp,2492,656653,66460,24371
third_party/icu/source/i18n/ucol.cpp,4192,954982,76284,34570
third_party/sfntly/cpp/src/sfntly/table/bitmap/simple_bitmap_glyph.cc,352,321077,10772,12646
third_party/sfntly/cpp/src/sfntly/table/bitmap/index_sub_table_format2.cc,702,357507,22796,13906
third_party/sfntly/cpp/src/sfntly/table/byte_array_table_builder.cc,442,323682,4792,12783
third_party/sfntly/cpp/src/sfntly/table/bitmap/small_glyph_metrics.cc,494,302517,12684,11964
third_party/sfntly/cpp/src/sfntly/table/bitmap/eblc_table.cc,1339,354603,25548,13871
third_party/sfntly/cpp/src/sfntly/table/core/os2_table.cc,883,352388,29340,13794
third_party/sfntly/cpp/src/sfntly/table/bitmap/index_sub_table_format3.cc,818,358236,24044,13937
third_party/sfntly/cpp/src/sfntly/table/bitmap/index_sub_table_format4.cc,804,362299,26356,14045
third_party/sfntly/cpp/src/sfntly/table/bitmap/bitmap_size_table.cc,1289,380783,32056,14655
third_party/sfntly/cpp/src/sfntly/table/bitmap/index_sub_table_format5.cc,869,506071,26096,19335
third_party/sfntly/cpp/src/sfntly/table/header.cc,330,284665,3132,11010
third_party/sfntly/cpp/src/sfntly/table/core/font_header_table.cc,719,332345,18980,13091
third_party/sfntly/cpp/src/sfntly/table/table_based_table_builder.cc,363,323069,4456,12748
third_party/sfntly/cpp/src/sfntly/table/bitmap/ebdt_table.cc,1506,338485,29024,13277
third_party/sfntly/cpp/src/sfntly/table/core/horizontal_metrics_table.cc,526,327275,13008,12884
third_party/sfntly/cpp/src/sfntly/table/subtable.cc,327,298763,5616,11799
third_party/sfntly/cpp/src/sfntly/table/core/horizontal_header_table.cc,577,330526,16792,12982
third_party/sfntly/cpp/src/sfntly/table/font_data_table.cc,399,301537,5616,11910
third_party/sfntly/cpp/src/sfntly/table/generic_table_builder.cc,404,323449,10652,12751
third_party/sfntly/cpp/src/sfntly/table/core/maximum_profile_table.cc,441,331728,17048,13038
third_party/webrtc/modules/audio_coding/neteq/mcu_address_init.c,115,34102,344,1045
third_party/webrtc/modules/audio_coding/neteq/bufstats_decision.c,155,49988,1484,1514
third_party/webrtc/modules/audio_coding/neteq/bgn_update.c,135,51244,1832,1488
third_party/webrtc/modules/audio_coding/neteq/dsp_helpfunctions.c,73,48386,920,1404
third_party/webrtc/modules/audio_coding/neteq/automode.c,190,45297,3308,1569
third_party/webrtc/modules/audio_coding/neteq/accelerate.c,198,55766,3128,1688
third_party/sfntly/cpp/src/sfntly/tag.cc,245,281166,2432,10764
third_party/webrtc/modules/audio_coding/neteq/cng_internal.c,71,48726,764,1413
third_party/webrtc/modules/audio_coding/neteq/correlator.c,105,48758,1464,1400
third_party/webrtc/modules/audio_coding/neteq/dtmf_tonegen.c,93,36442,1576,1112
third_party/webrtc/modules/audio_coding/neteq/peak_detection.c,123,53747,2360,1526
third_party/webrtc/modules/audio_coding/neteq/dsp.c,128,50484,2444,1551
third_party/webrtc/modules/audio_coding/neteq/dtmf_buffer.c,120,37327,1840,1081
ppapi/cpp/ppp_entrypoints.cc,356,456017,960,17127
third_party/webrtc/modules/audio_coding/neteq/codec_db.c,175,53279,3492,1861
third_party/webrtc/modules/audio_coding/neteq/mcu_dsp_common.c,76,67094,608,1938
third_party/webrtc/modules/audio_coding/neteq/mcu_reset.c,91,36178,1284,1138
third_party/webrtc/modules/audio_coding/neteq/min_distortion.c,91,47588,524,1349
third_party/webrtc/modules/audio_coding/neteq/mix_voice_unvoice.c,82,47422,456,1334
third_party/sfntly/cpp/src/sample/chromium/font_subsetter.cc,466,355655,696,14152
third_party/sfntly/cpp/src/sfntly/font.cc,2644,869788,32392,33145
third_party/webrtc/modules/audio_coding/neteq/mute_signal.c,85,46971,380,1327
third_party/webrtc/modules/audio_coding/neteq/split_and_insert.c,87,57638,980,1658
third_party/webrtc/modules/audio_coding/neteq/merge.c,188,59592,4592,1727
third_party/sfntly/cpp/src/sfntly/table/table.cc,816,781565,8784,29203
third_party/webrtc/modules/audio_coding/neteq/random_vector.c,70,48737,1004,1348
third_party/webrtc/modules/audio_coding/neteq/normal.c,147,52038,2416,1522
third_party/webrtc/modules/audio_coding/neteq/rtcp.c,78,33865,772,974
third_party/webrtc/modules/audio_coding/neteq/set_fs.c,70,28041,540,862
third_party/webrtc/modules/audio_coding/neteq/preemptive_expand.c,177,56581,3348,1718
third_party/webrtc/modules/audio_coding/neteq/rtp.c,106,19003,1040,625
third_party/webrtc/modules/audio_coding/neteq/unmute_signal.c,65,47363,440,1335
third_party/sfntly/cpp/src/sfntly/table/truetype/loca_table.cc,882,334856,20004,13317
third_party/webrtc/modules/audio_coding/neteq/expand.c,388,77807,8512,2340
third_party/webrtc/modules/audio_coding/neteq/recin.c,182,66170,3484,1989
third_party/webrtc/modules/audio_coding/neteq/packet_buffer.c,250,59482,3400,1932
